0,0,0,0,0,2,2,2,2
1,0.7375,0.6688,3166.09,2101.5,10,10,4,6
2,0.8453,0.6893333,1854.898,46.66667,10,9,6,6
3,0.6616667,0.8384445,2463.658,120.2857,9,9,5,7
4,0.7746,0.4418889,2190.552,1150.143,10,9,5,7
5,0.6647,0.7326,3921.24,32,10,10,4,5
6,0.6784,0.7818889,2853.94,581.625,10,9,4,8
7,0.7802,0.608,2549.44,1223.333,10,9,6,3
8,0.597,0.706,3080.84,3028.4,10,10,7,5
9,0.5159,0.729,2688.57,20.4,10,10,5,5
10,0.7486667,0.8098,2433.796,820.8333,9,10,9,6
11,0.6179,0.6544445,1917.582,26.66667,10,9,5,3
